,NUM_EXP,ADR1,ADR2,COMMUNE,CP,CC,LATITUDE,LONGITUDE,GEO_SCORE,DEP,polyID,degrees
334,44076033.0,19 ROUTE DE NOZAY,,JANS,44170,44076,47.619781,-1.615174,0.79,44,334,15
335,44034016.0,LES BROSSES,LA CHAPELLE ST SAUVEUR,LOIREAUXENCE,44370,44213,47.442133,-0.984852,0.65,44,335,14
336,44077058.0, LA BOLINIERE,,JOUE SUR ERDRE,44440,44077,47.529656,-1.423272,0.88,44,336,7
337,44051102.0,3 LE FOSSE DE L EPAULE,,DERVAL,44590,44051,47.64252,-1.682528,0.77,44,337,13
338,44208163.0,LA MULNAIS,,TREFFIEUX,44170,44208,47.608035,-1.524645,0.78,44,338,9
339,44110008.0,1 LANDEBROC,,NORT SUR ERDRE,44390,44110,47.411572,-1.517586,0.75,44,339,10
340,44031033.0,3 RUE DE LA FORET,,LA CHAPELLE GLAIN,44670,44031,47.626771,-1.196113,0.84,44,340,19
341,44047206.0,13 IMPASSE DE LA BARRE,,COUERON,44220,44047,47.259484,-1.710841,0.61,44,341,16
342,44182010.0, 34 R DU HAUT VILLAGE,,ST MICHEL CHEF CHEF,44730,44182,47.173513,-2.137824,0.66,44,342,8
343,44196007.0,LE PARC ST/ JOSEPH,,SEVERAC,44530,44196,47.539427,-2.076559,0.47,44,343,8
344,44103125.0,115 RUE DES PATURES,LONCE,MONTOIR DE BRETAGNE,44550,44103,47.329608,-2.185926,0.8,44,344,7
345,44197074.0,LE TREMBLAIS,,SION LES MINES,44590,44197,47.706768,-1.611764,0.64,44,345,16
346,44095161.0,LE TEIL,,LA MEILLERAYE DE BRETAGNE,44520,44095,47.565011,-1.372401,0.89,44,346,12
347,44123223.0, AMEZEUL,,PIERRIC,44290,44123,47.698814,-1.801317,0.72,44,347,10
348,44048128.0,LA MARIERE,,COUFFE,44521,44048,47.365673,-1.326515,0.84,44,348,7
349,44107021.0,LES MOSSAIS,,MOUZEIL,44850,44107,47.426794,-1.339954,0.77,44,349,12
350,44189034.0,CHEMIN DES SAUNIERS,,STE REINE DE BRETAGNE,44160,44189,47.451522,-2.191532,0.65,44,350,11
351,44082019.0,SAINTE MARIE,,LIGNE,44850,44082,47.432209,-1.373568,0.85,44,351,11
352,44148002.0, LE CHATEAU RENARD,,RUFFIGNE,44660,44148,47.761065,-1.516273,0.7,44,352,13
353,44001410.0,LA HERMINIERE,,ABBARETZ,44170,44001,47.579979,-1.481869,0.79,44,353,11
354,44146521.0,L ARCHE,,ROUGE,44660,44146,47.775288,-1.414287,0.67,44,354,17
355,44145062.0,LE MOURIEN,ND,ROUANS,44640,44145,47.159329,-1.817029,0.72,44,355,14
356,44128983.0,RUE DES COLOMBES LE DRESNY,,PLESSE,44630,44128,47.564378,-1.936027,0.85,44,356,24
357,44165007.0,LA PICHAUDIERE,,ST HILAIRE DE CLISSON,44190,44165,47.039987,-1.328718,0.75,44,357,4
358,44005025.0,LA PETITE SICAUDAIS,,CHAUMES EN RETZ,44320,44005,47.135492,-1.942381,0.66,44,358,23
359,44119304.0, 3 TER LA REAUTE,,PAULX,44270,44119,46.954557,-1.789056,0.54,44,359,14
360,44219176.0, LE CHENE,VRITZ,VALLONS DE L ERDRE,44540,44180,47.52694,-1.191125,0.59,44,360,16
361,44088004.0,LA BORDELIERE,,MAISDON SUR SEVRE,44690,44088,47.097901,-1.399315,0.9,44,361,6
362,44068580.0,BRIMBILY,,GUENROUET,44530,44068,47.493683,-1.961113,0.72,44,362,18
363,44149060.0,LA PECOTAIE,,SAFFRE,44390,44149,47.495656,-1.604136,0.86,44,363,12
364,44023097.0,CALAN,,BOUVRON,44130,44023,47.415848,-1.913214,0.81,44,364,22
365,44193045.0,BREIL,,ST VINCENT DES LANDES,44590,44193,47.64458,-1.463607,0.68,44,365,12
366,44002166.0,1 Bis LA SURGETTERIE,,AIGREFEUILLE SUR MAINE,44140,44002,47.064508,-1.428299,0.78,44,366,9
367,44138066.0,MENERAIS,,PUCEUL,44390,44138,47.50847,-1.632234,0.7,44,367,19
368,44156145.0,LES VIEILLES MAISONS,,CORCOUE SUR LOGNE,44650,44156,46.954695,-1.611661,0.86,44,368,11
369,44091024.0,LA JOLAIS,,MARSAC SUR DON,44170,44091,47.593901,-1.687891,0.8,44,369,19
370,44158038.0,LA PETITE HAIE,,ST ETIENNE DE MONTLUC,44360,44158,47.2909,-1.787456,0.75,44,370,19
371,44188129.0,1 LA POTERIE,,ST PHILBERT DE GRAND LIEU,44310,44188,47.047176,-1.694227,0.72,44,371,12
372,44170215.0,LA BASSE-LANDE,,ST JULIEN DE VOUVANTES,44670,44170,47.634306,-1.268853,0.74,44,372,21
373,44072149.0,1 KERANGER POMPAS,,HERBIGNAC,44410,44072,47.400092,-2.361984,0.58,44,373,12
374,44164005.0,1 NOYEUX,,ST HILAIRE DE CHALEONS,44680,44164,47.081969,-1.890149,0.68,44,374,11
375,44014017.0,MONNERIE,,LE BIGNON,44140,44014,47.111607,-1.515567,0.74,44,375,6
376,44192005.0, LE GROS CHENE,,ST VIAUD,44320,44192,47.237451,-1.974781,0.64,44,376,12
377,44021398.0,LE BOIS AUX NAINS,,VILLENEUVE EN RETZ,44580,44021,47.053238,-1.945842,0.85,44,377,7
378,44038122.0,LE GRAND BOIS JOLY,,CHAUVE,44320,44038,47.175755,-2.000347,0.75,44,378,5
379,44131340.0,LE CHAMPION CLION,,PORNIC,44210,44131,47.071549,-1.955319,0.66,44,379,13
380,44082057.0,219 LE POIRIER ROUGE,,LIGNE,44850,44082,47.414089,-1.414677,0.8,44,380,16
381,44113117.0,LE BOIS HUBERT,,NOZAY,44170,44113,47.583644,-1.542763,0.77,44,381,13
382,44058089.0,BUCHETIERE BOIS P,,FERCE,44660,44058,47.790436,-1.402936,0.62,44,382,16
383,44176065.0,"61, RUE LAENNEC",,ST MALO DE GUERSAC,44550,44176,47.354826,-2.185395,0.57,44,383,11
384,44051101.0,LE BAS QUIBUT,,DERVAL,44590,44051,47.681568,-1.636224,0.78,44,384,17
385,44158069.0, LA CHAUFFETERIE,,ST ETIENNE DE MONTLUC,44360,44158,47.260593,-1.782996,0.75,44,385,15
386,44001063.0,LA RAINAIS,,ABBARETZ,44170,44001,47.560035,-1.509594,0.77,44,386,21
387,44113503.0,LA BUTTE,,NOZAY,44170,44113,47.555571,-1.623505,0.43,44,387,11
388,44015058.0,3 BELLE ETOILE,,BLAIN,44130,44015,47.456412,-1.865607,0.68,44,388,22
389,44197529.0,LE BROSSE,,SION LES MINES,44590,44197,47.707296,-1.544206,0.73,44,389,13
390,44153025.0,LE BREIL HERBERT,,ST AUBIN DES CHATEAUX,44110,44153,47.709447,-1.458362,0.75,44,390,12
391,44131131.0,LE MARAIS MAINGUY,,PORNIC,44210,44131,47.116828,-2.00462,0.81,44,391,8
392,44188013.0,2 LA HAIE ANGEBAUD,,ST PHILBERT DE GRAND LIEU,44310,44188,47.014574,-1.624576,0.75,44,392,9
393,44128249.0, SAINT SEVERE,LE DRESNY,PLESSE,44630,44128,47.588126,-1.95532,0.57,44,393,24
394,44157020.0,3 LES BASSES RUES,,ST ETIENNE DE MER MORTE,44270,44157,46.938215,-1.679795,0.6,44,394,12
395,44069125.0, TROFFIGUE,,GUERANDE,44350,44069,47.331311,-2.40676,0.41,44,395,10
396,44004015.0,LE PAS,ANETZ,ROCHE BLANCHE,44522,44222,47.447186,-1.155468,0.47,44,396,18
397,44202047.0, LA PLAINE,,TEILLE,44440,44202,47.479682,-1.276045,0.83,44,397,14
398,44219240.0, LA BAUDOUINIERE,VRITZ,VALLONS DE L ERDRE,44540,44180,47.5635,-1.046089,0.51,44,398,10
399,44163138.0,LA ROCHEPALIERE,,VAIR SUR LOIRE,44150,44163,47.395299,-1.077915,0.61,44,399,5
400,44195042.0,LE POINT DU JOUR,,SAVENAY,44260,44195,47.367008,-1.937929,0.46,44,400,10
401,44158113.0,35 ROUTE DE LA CLUNAIS,,ST ETIENNE DE MONTLUC,44360,44158,47.267822,-1.762855,0.79,44,401,19
402,44180118.0, LA PUGLE,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.63,44,402,26
403,44207036.0,LA BARRE THEBERGE,ND,TRANS SUR ERDRE,44440,44207,47.488783,-1.352459,0.81,44,403,16
404,44066031.0,LA CHANAIS,,GRANDCHAMPS DES FONTAINES,44119,44066,47.359736,-1.662475,0.83,44,404,10
405,44038052.0,LA LANDRIE,,CHAUVE,44320,44038,47.12934,-2.001318,0.84,44,405,9
406,44211031.0,KERVANAY,,LA TURBALLE,44420,44211,47.360059,-2.46776,0.62,44,406,14
407,44067043.0,FEUILDEL,,GUEMENE PENFAO,44290,44067,47.641039,-1.870157,0.79,44,407,22
408,44127037.0,8 LA ROBERTIERE,,LA PLANCHE,44140,44127,47.010845,-1.435798,0.88,44,408,14
409,44026097.0,12 LA TOUCHE,,CARQUEFOU,44470,44026,47.314435,-1.49641,0.59,44,409,8
410,44107017.0,20 LA CHAPELLE BRETON,,MOUZEIL,44850,44107,47.449009,-1.325044,0.74,44,410,18
411,44145060.0, LA ROCHELLE,,ROUANS,44640,44145,47.159406,-1.856687,0.76,44,411,9
412,44081131.0, LA LOGNE,,LEGE,44650,44081,46.90948,-1.607103,0.96,44,412,10
413,44073104.0,MON IDEE,,HERIC,44810,44073,47.399796,-1.63873,0.7,44,413,13
414,44015939.0,4 LE CLOS GILET,,BLAIN,44130,44015,47.49633,-1.762743,0.71,44,414,7
415,44154014.0,67 AVENUE DES MAILLARDIERES,,ST BREVIN LES PINS,44250,44154,47.204346,-2.139649,0.84,44,415,7
416,44069156.0,47 RUE DES CHENES,,GUERANDE,44350,44069,47.346141,-2.345424,0.73,44,416,4
417,44023096.0,2 LA BASSE LANDE,,BOUVRON,44130,44023,47.38584,-1.88698,0.73,44,417,17
418,44082061.0,LA BRIANTIERE,,LIGNE,44850,44082,47.418387,-1.415053,0.54,44,418,16
419,44023254.0, 10 LA GAULAIS,,BOUVRON,44130,44023,47.427013,-1.874277,0.66,44,419,18
420,44152046.0,77 COISNONGLE,,STE ANNE SUR BRIVET,44160,44152,47.464821,-2.017699,0.67,44,420,18
421,44015071.0,LA SIMNAUDAIS,,BLAIN,44130,44015,47.460499,-1.798467,0.67,44,421,18
422,44015966.0,LA BOSSIERIE,,BLAIN,44130,44015,47.466348,-1.745787,0.76,44,422,10
423,44146108.0,LA REBOURSIERE,ND,ROUGE,44660,44146,47.783121,-1.44782,0.29,44,423,21
424,44133024.0,4 LE PLESSIS,,PORT ST PERE,44710,44133,47.166385,-1.785805,0.62,44,424,17
425,44077035.0,LA NOULIERE,,JOUE SUR ERDRE,44440,44077,47.498868,-1.386404,0.87,44,425,16
426,44076352.0,10 L AULNERIE,,JANS,44170,44076,47.622624,-1.610936,0.61,44,426,17
427,44014016.0,BASSES BOUTEILLES,,LE BIGNON,44140,44014,47.119389,-1.522004,0.78,44,427,4
428,44075048.0,VILLATTE,,ISSE,44520,44075,47.608417,-1.45302,0.77,44,428,13
429,44081127.0,LA MAISONNEUVE,,LEGE,44650,44081,46.917839,-1.613945,0.95,44,429,8
430,44053105.0, LA LOUISIANE,,DREFFEAC,44530,44053,47.45559,-2.056852,0.38,44,430,10
431,44045031.0,4 TER CHEMIN DE LA SENECHALAIS,,CORDEMAIS,44360,44045,47.289718,-1.882985,0.81,44,431,6
432,44085165.0,L'INSENDIERE,,LOUISFERT,44110,44085,47.665911,-1.444801,0.42,44,432,11
433,44054124.0,LA SAUVAGERE,,ERBRAY,44110,44054,47.69173,-1.369292,0.38,44,433,26
434,44047019.0,7 LE BOIS DES PRES,,COUERON,44220,44047,47.230254,-1.755408,0.62,44,434,8
435,44086057.0,LAUNAY DE BOURRU,,LUSANGER,44590,44086,47.655276,-1.557617,0.87,44,435,12
436,44121014.0, HEURTEBIZE,,PETIT AUVERNE,44670,44121,47.609413,-1.290599,0.5,44,436,15
437,44087770.0,22 LE TREIL,,MACHECOUL ST MEME,44270,44087,47.017739,-1.81933,0.64,44,437,13
438,44113069.0,COISBRAC,,NOZAY,44170,44113,47.570636,-1.576291,0.71,44,438,15
439,44216347.0,LA MINTIERE,,VIEILLEVIGNE,44116,44216,46.996258,-1.427577,0.87,44,439,16
440,44016128.0,LA BARBOTIERE,,LA BOISSIERE DU DORE,44430,44016,47.232553,-1.204007,0.94,44,440,8
441,44025092.0,32 MAGOUET,,CAMPBON,44750,44025,47.439192,-1.981035,0.62,44,441,18
442,44016005.0,LA BERTHELIERE,,LA BOISSIERE DU DORE,44430,44016,47.238423,-1.221949,0.94,44,442,19
443,44051035.0,LE FOND DES BOIS,,DERVAL,44590,44051,47.623442,-1.693862,0.79,44,443,14
444,44128250.0, BOURUN,LE DRESNY,PLESSE,44630,44128,47.567867,-1.934027,0.51,44,444,25
445,44075029.0,LA MARTINIERE,,ISSE,44520,44075,47.631519,-1.462017,0.85,44,445,16
446,44126014.0,5 CHEMIN DE BLANCHE COURONNE,,LA PLAINE SUR MER,44770,44126,47.155298,-2.164277,0.87,44,446,5
447,44207054.0,105 LA BARRE THEBERGE,,TRANS SUR ERDRE,44440,44207,47.488783,-1.352459,0.79,44,447,16
448,44045314.0,18 LE PONTREAU,,CORDEMAIS,44360,44045,47.303357,-1.852876,0.7,44,448,12
449,44131100.0,LA MAISON NEUVE,,PORNIC,44210,44131,47.148059,-2.097675,0.8,44,449,10
450,44040060.0,LES BECHIS,CHEMERE,CHAUMES EN RETZ,44320,44005,47.124003,-1.914591,0.37,44,450,19
451,44180102.0, LA MORTRAIE,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.59,44,451,26
452,44142207.0,8 LE MORTIER GARNIER,,REMOUILLE,44140,44142,47.047403,-1.365586,0.77,44,452,6
453,44017010.0, LA GOUPILLIERE,BONNOEUVRE,VALLONS DE L ERDRE,44540,44180,47.513389,-1.198241,0.63,44,453,15
454,44180055.0, BLENE,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.57,44,454,26
455,44128934.0,BELLEVUE  LE DRESNY,,PLESSE,44630,44128,47.567867,-1.934027,0.57,44,455,25
456,44081860.0,LA BRETINIERE,,LEGE,44650,44081,46.906187,-1.552629,0.95,44,456,13
457,44071025.0,LA TOURNERIE,,HAUTE GOULAINE,44115,44071,47.202453,-1.405733,0.88,44,457,5
458,44212238.0,YSERON,,VALLET,44330,44212,47.182176,-1.235008,0.69,44,458,7
459,44002120.0,LA MAISON NEUVE,,AIGREFEUILLE SUR MAINE,44140,44002,47.059324,-1.430372,0.9,44,459,9
460,44068003.0,"15,RUE PRESSOIR ND/GRACE",,GUENROUET,44530,44068,47.488906,-1.933954,0.73,44,460,20
461,44067719.0,20 ORVAULT,,GUEMENE PENFAO,44290,44067,47.625939,-1.868529,0.71,44,461,21
462,44056010.0,2 LA BOUGUENAIS,,FAY DE BRETAGNE,44130,44056,47.383723,-1.847578,0.78,44,462,15
463,44146396.0,LA PLUMANTE,,ROUGE,44660,44146,47.783575,-1.448092,0.41,44,463,21
464,44047009.0,LA NOE ALLAIS,,COUERON,44220,44047,47.219351,-1.684492,0.67,44,464,10
465,44040020.0,NOIRBREUIL,CHEMERE,CHAUMES EN RETZ,44320,44005,47.124003,-1.914591,0.32,44,465,19
466,44149051.0,4 LE JARRIER,,SAFFRE,44390,44149,47.510668,-1.593988,0.68,44,466,17
467,44214132.0,LA ROUAUDIERE,,VAY,44170,44214,47.537883,-1.73571,0.75,44,467,8
468,44047033.0,PRE DOUAUD,,COUERON,44220,44047,47.223211,-1.675045,0.38,44,468,10
469,44086118.0,LE COUDRAY,,LUSANGER,44590,44086,47.701791,-1.571697,0.85,44,469,16
470,44164244.0,JOLINIERE,,ST HILAIRE DE CHALEONS,44680,44164,47.111115,-1.841523,0.71,44,470,10
471,44184359.0,38 RTE CARROIS CUNEIX,,ST NAZAIRE,44600,44184,47.304717,-2.261184,0.56,44,471,11
472,44180087.0, LA TREHUTIERE,FREIGNE,VALLONS DE L ERDRE,44540,44180,47.548226,-1.122564,0.6,44,472,26
473,44044271.0,LE FRETAY,,CONQUEREUIL,44290,44044,47.641744,-1.734892,0.77,44,473,11
474,44073041.0,3 LA HEURTAUDAIS,,HERIC,44810,44073,47.438419,-1.665816,0.72,44,474,14
475,44188764.0,2 SAINTE HELENE,,ST PHILBERT DE GRAND LIEU,44310,44188,47.016582,-1.703045,0.77,44,475,10
476,44105002.0,LA KYRIELLE,,MOUAIS,44590,44105,47.701043,-1.698938,0.75,44,476,16
477,44191017.0,LES BUISSONS,SAINT SULPICE DES LANDES,VALLONS DE L ERDRE,44540,44180,47.575155,-1.203701,0.64,44,477,17
478,44130221.0, LA JEUDONNERIE,,PONT ST MARTIN,44860,44130,47.116249,-1.58249,0.44,44,478,4
479,44015035.0,LA CHEVRERIE,,BLAIN,44130,44015,47.491942,-1.809088,0.76,44,479,9
480,44025418.0,LA BOUCHARDAIS,,CAMPBON,44750,44025,47.394111,-1.972994,0.79,44,480,12
481,44077070.0,STE PAULINE,,JOUE SUR ERDRE,44440,44077,47.50381,-1.45558,0.73,44,481,7
482,44081864.0,LA CARRIERE,,LEGE,44650,44081,46.898957,-1.573348,0.95,44,482,14
483,44214042.0,LA BARONNIERE,,VAY,44170,44214,47.556193,-1.694794,0.38,44,483,12
484,44180073.0, LA HAUTE BESNARDIERE,SAINT MARS LA JAILLE,VALLONS DE L ERDRE,44540,44180,47.511161,-1.187407,0.61,44,484,13
485,44118092.0, LA HERVELINIERE,LA FERME DES VERTES PRAIRIES,PANNECE,44440,44118,47.489561,-1.263048,0.42,44,485,13
486,44007007.0,CHIEN HANNE,,AVESSAC,44460,44007,47.623888,-1.906745,0.74,44,486,14
487,44122274.0,218 LA PENOUE,,PETIT MARS,44390,44122,47.396253,-1.440468,0.66,44,487,7
488,44129608.0,L'ILE GOUERE,,PONTCHATEAU,44160,44129,47.414047,-2.070047,0.82,44,488,10
489,44208197.0,LA GRIGNONNAIS,,TREFFIEUX,44170,44208,47.608035,-1.524645,0.45,44,489,9
490,44056697.0,21 LA GUERINAIS,,FAY DE BRETAGNE,44130,44056,47.418748,-1.779709,0.76,44,490,12
491,44086275.0, LA ROUESERIE,,LUSANGER,44590,44086,47.690092,-1.595159,0.86,44,491,17
492,44052036.0,LE TERTRE CASSO,,DONGES,44480,44052,47.327583,-2.042537,0.63,44,492,5
493,44157329.0,LA JUDINIERE,,ST ETIENNE DE MER MORTE,44270,44157,46.946584,-1.713418,0.79,44,493,10
494,44115042.0, LA VIEILLIERE,,OUDON,44521,44115,47.359954,-1.229812,0.65,44,494,8
495,44191007.0,LA DENNETIERE,SAINT SULPICE DES LANDES,VALLONS DE L ERDRE,44540,44180,47.568775,-1.208912,0.52,44,495,16
496,44133113.0,LA BOULAIE,,PORT ST PERE,44710,44133,47.142962,-1.783366,0.64,44,496,12
497,44062022.0, DOUVE 40 RTE DE CONQUEREUIL,,LE GAVRE,44130,44062,47.522821,-1.750264,0.61,44,497,8
498,44197078.0,LA GRAINETIERE,ND,SION LES MINES,44590,44197,47.726568,-1.572899,0.81,44,498,19
499,44054101.0,LA DUPONAIE,,ERBRAY,44110,44054,47.654956,-1.317743,0.37,44,499,8
500,44058052.0,BOURGINIERE,,FERCE,44660,44058,47.8173,-1.404011,0.79,44,500,16
